,AGE,ATTENDANCE,GRADE,INCOME_QUINTILE,PREPARE_ATTENDANCE,PREPARE_GRADE,PREPARE_join_1years_ago,PREPARE_join_2years_ago,PREPARE_join_3years_ago,PREPARE_join_4years_ago,PREPARE_join_this_year,TOTAL_JOIN,TOTAL_OFF,UNI_DIST,join_1years_ago,join_2years_ago,join_3years_ago,join_4years_ago,join_this_year
8799,24.999999999999996,0.8,4.0,3.0,-0.010699955416847604,0.6223807400802497,6.247882300490415,0.8702630405706644,-0.43201069995541663,-0.613464110566206,-0.6758805171645118,11.0,2.0,9.090909090909092,7.0,2.0,1.0,1.0,0.0
8800,24.0,0.7,2.5,5.0,-0.1176404912541846,-0.8284331968738372,0.9743208038704875,-1.2705619650167472,-1.5842947525120952,-1.6617045031633793,-0.042054335690361135,3.0,1.0,71.0,2.0,0.0,0.0,0.0,1.0
8801,24.0,0.8,2.5,2.0,-0.01764049125418451,-0.8284331968738372,-0.02567919612951238,-0.2705619650167472,-1.5842947525120952,-1.6617045031633793,-1.042054335690361,2.0,1.0,186.5,1.0,1.0,0.0,0.0,0.0
8802,24.0,0.8,2.0,4.0,-0.01764049125418451,-1.3284331968738372,-0.02567919612951238,0.7294380349832529,2.415705247487905,-0.6617045031633793,1.9579456643096391,11.0,2.0,1.818181818181818,1.0,2.0,4.0,1.0,3.0
8803,24.0,0.7,4.0,2.0,-0.1176404912541846,0.6715668031261627,-1.0256791961295124,-0.2705619650167472,6.415705247487905,-1.6617045031633793,-1.042054335690361,9.0,3.0000000000000004,3.2222222222222223,0.0,1.0,8.0,0.0,0.0
8804,24.0,0.7,3.5,3.0,-0.1176404912541846,0.17156680312616265,-1.0256791961295124,0.7294380349832529,11.415705247487905,-0.6617045031633793,-0.042054335690361135,17.0,3.0000000000000004,2.411764705882353,0.0,2.0,13.0,1.0,1.0
8805,24.0,0.8,4.5,4.0,-0.01764049125418451,1.171566803126163,-1.0256791961295124,1.7294380349832532,-1.5842947525120952,-0.6617045031633793,-0.042054335690361135,5.0,2.0,4.0,0.0,2.9999999999999996,0.0,1.0,1.0
8806,24.0,0.9000000000000001,3.5,3.0,0.0823595087458154,0.17156680312616265,10.974320803870487,19.729438034983254,17.415705247487907,17.338295496836622,2.9579456643096393,75.0,2.0,1.9733333333333332,12.0,21.0,19.0,19.0,4.0
8807,24.0,0.7,3.0000000000000004,3.0,-0.1176404912541846,-0.3284331968738372,-0.02567919612951238,-1.2705619650167472,7.415705247487905,17.338295496836622,-1.042054335690361,29.0,2.0,37.72413793103448,1.0,0.0,9.0,19.0,0.0
8808,24.0,0.8,3.5,5.0,-0.01764049125418451,0.17156680312616265,22.974320803870487,25.729438034983254,28.415705247487907,33.33829549683662,64.95794566430963,182.0,1.0,0.7692307692307693,24.0,27.0,30.0,35.0,66.0
8809,24.0,0.7,3.5,3.0,-0.1176404912541846,0.17156680312616265,-1.0256791961295124,4.729438034983252,1.415705247487905,23.338295496836622,0.9579456643096387,36.0,1.0,5.027777777777778,0.0,5.999999999999999,3.0,25.0,2.0
8810,24.0,0.8,3.5,5.0,-0.01764049125418451,0.17156680312616265,7.974320803870488,-1.2705619650167472,-0.5842947525120952,-0.6617045031633793,-1.042054335690361,11.0,2.0,7.0,9.0,0.0,1.0,1.0,0.0
8811,24.0,0.8,2.5,4.0,-0.01764049125418451,-0.8284331968738372,-1.0256791961295124,-0.2705619650167472,-1.5842947525120952,-1.6617045031633793,-1.042054335690361,1.0,1.0,107.00000000000001,0.0,1.0,0.0,0.0,0.0
8812,24.0,0.8,3.0000000000000004,5.0,-0.01764049125418451,-0.3284331968738372,-1.0256791961295124,-1.2705619650167472,0.4157052474879049,5.33829549683662,1.9579456643096391,12.0,2.0,33.083333333333336,0.0,0.0,2.0,7.0,3.0
8813,23.0,0.7,2.5,3.0,-0.1254478827361511,-0.7483713355048862,1.806596091205212,-1.2487785016286646,-1.5700325732899023,0.0,12.58469055374593,17.0,1.0,1.5416666666666667,3.0,0.0,0.0,0.0,14.0
8814,23.0,0.8,4.0,4.0,-0.025447882736150992,0.7516286644951136,-1.1934039087947883,-1.2487785016286646,-1.5700325732899023,0.0,1.5846905537459284,3.0,3.0000000000000004,68.2,0.0,0.0,0.0,0.0,3.0
8815,23.0,0.8,3.5,2.0,-0.025447882736150992,0.2516286644951139,-0.19340390879478836,0.7512214983713353,3.429967426710098,0.0,0.5846905537459284,10.0,0.0,19.615384615384617,1.0,2.0,5.0,0.0,2.0
8816,23.0,0.7,3.0000000000000004,3.0,-0.1254478827361511,-0.2483713355048861,-1.1934039087947883,4.751221498371336,2.4299674267100984,0.0,0.5846905537459284,12.0,3.0000000000000004,96.25,0.0,5.999999999999999,4.0,0.0,2.0
8817,23.0,0.7,3.5,3.0,-0.1254478827361511,0.2516286644951139,-1.1934039087947883,1.751221498371335,2.4299674267100984,0.0,0.5846905537459284,9.0,0.0,7.59090909090909,0.0,2.9999999999999996,4.0,0.0,2.0
8818,23.0,1.0,3.0000000000000004,5.0,0.1745521172638489,-0.2483713355048861,0.8065960912052115,5.751221498371336,14.429967426710098,0.0,-1.4153094462540716,25.0,2.0,11.5,2.0,7.0,16.0,0.0,0.0
8819,23.0,0.7,3.0000000000000004,5.0,-0.1254478827361511,-0.2483713355048861,-0.19340390879478836,-1.2487785016286646,2.4299674267100984,0.0,2.5846905537459284,9.0,1.0,9.0,1.0,0.0,4.0,0.0,4.0
8820,23.0,0.8,3.5,2.0,-0.025447882736150992,0.2516286644951139,0.8065960912052115,-1.2487785016286646,-1.5700325732899023,0.0,-1.4153094462540716,2.0,3.0000000000000004,0.4,2.0,0.0,0.0,0.0,0.0
8821,23.0,0.8,4.0,4.0,-0.025447882736150992,0.7516286644951136,0.8065960912052115,0.7512214983713353,-0.5700325732899023,0.0,1.5846905537459284,8.0,1.0,43.62499999999999,2.0,2.0,1.0,0.0,3.0
8822,23.0,0.8,2.0,3.0,-0.025447882736150992,-1.2483713355048862,2.806596091205212,0.7512214983713353,0.42996742671009763,0.0,1.5846905537459284,11.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0
8823,23.0,0.7,3.0000000000000004,2.0,-0.1254478827361511,-0.2483713355048861,2.806596091205212,2.7512214983713354,14.429967426710098,0.0,3.5846905537459284,29.0,1.0,8.172413793103448,4.0,4.0,16.0,0.0,5.0
8824,22.0,0.8,3.0000000000000004,5.0,-0.025956596230742802,-0.19560251284979996,4.949743003997716,2.8974871501998853,0.0,0.0,12.799257567104512,24.0,3.0000000000000004,7.791666666666667,6.0,4.0,0.0,0.0,14.0
8825,22.0,0.8,2.5,3.0,-0.025956596230742802,-0.6956025128497999,-1.0502569960022845,1.897487150199886,0.0,0.0,-1.2007424328954883,3.0,0.0,25.571428571428573,0.0,2.9999999999999996,0.0,0.0,0.0
